store_nbr,family,DENS-416x64,LSTM-432x32,LSTM-432x64,LSTM-432x96,LSTM-432x128,LSTM-432x256
26,HOME CARE,0.2197967916727066,0.3252113163471222,0.25100573897361755,0.23344555497169495,0.22706983983516693,0.28169339895248413
26,LADIESWEAR,0.17183029651641846,0.721084475517273,0.5480685234069824,0.5403814315795898,0.558316707611084,0.5607314109802246
26,LAWN AND GARDEN,0.7224303483963013,0.7723850011825562,0.769455075263977,0.7697669267654419,0.7695685625076294,0.7695736289024353
26,LINGERIE,0.3046671450138092,0.40597620606422424,0.3990001678466797,0.39705926179885864,0.39700406789779663,0.3970024287700653
26,"LIQUOR,WINE,BEER",0.17189574241638184,0.42159146070480347,0.45306408405303955,0.45203930139541626,0.45205461978912354,0.45205971598625183
26,MAGAZINES,0.18671450018882751,0.6181536912918091,0.5142523050308228,0.5206872820854187,0.5304412841796875,0.5337306261062622
26,MEATS,0.029893511906266212,0.12332399189472198,0.10468053817749023,0.10147981345653534,0.09895975887775421,0.10063139349222183
26,PERSONAL CARE,0.1871235966682434,0.5257441401481628,0.4615955352783203,0.42873063683509827,0.4074491560459137,0.47016069293022156
26,PET SUPPLIES,0.5038022994995117,0.42406195402145386,0.4026316702365875,0.4006447494029999,0.4003678560256958,0.4003368020057678
26,PLAYERS AND ELECTRONICS,0.35679787397384644,0.2988708019256592,0.3049897253513336,0.3051639199256897,0.30517345666885376,0.30516698956489563
26,POULTRY,0.07775504887104034,0.14115414023399353,0.12303736805915833,0.11648418754339218,0.1117919385433197,0.11607849597930908
26,PREPARED FOODS,0.16764338314533234,0.12965068221092224,0.12812790274620056,0.12830312550067902,0.12835322320461273,0.12833154201507568
26,PRODUCE,0.03653765469789505,0.20212805271148682,0.09718640148639679,0.09253837913274765,0.0917162299156189,0.09540125727653503
26,SCHOOL AND OFFICE SUPPLIES,0.3301117420196533,0.42393791675567627,0.379273384809494,0.3838508129119873,0.3838335871696472,0.3838067650794983
26,SEAFOOD,0.387462854385376,0.4041057825088501,0.40328723192214966,0.40437135100364685,0.40448856353759766,0.4044938087463379
27,AUTOMOTIVE,0.26255109906196594,0.34427058696746826,0.3385404050350189,0.3385928273200989,0.3385794162750244,0.3385796546936035
27,BEAUTY,0.1897105872631073,0.3854522407054901,0.4539126753807068,0.45110297203063965,0.45047134160995483,0.45045235753059387
27,BEVERAGES,0.01911461539566517,1.3138161897659302,1.3130675554275513,1.3130476474761963,1.3130466938018799,1.312945008277893
27,BREAD/BAKERY,0.023796960711479187,0.24753518402576447,0.12276202440261841,0.08375190198421478,0.08399360626935959,0.0854044035077095
27,CELEBRATION,0.23607198894023895,0.4201890826225281,0.41409292817115784,0.41999319195747375,0.4263238310813904,0.42954546213150024
27,CLEANING,0.0396488681435585,0.07375356554985046,0.07384958863258362,0.07377459853887558,0.07335785031318665,0.0464228056371212
27,DAIRY,0.021208787336945534,0.07827819883823395,0.07832620292901993,0.07831691950559616,0.07830268144607544,0.07826675474643707
27,DELI,0.023359840735793114,0.2718513309955597,0.2586404085159302,0.25050562620162964,0.2471419721841812,0.25363463163375854
27,EGGS,0.013633488677442074,0.17783506214618683,0.17475005984306335,0.17430120706558228,0.17433899641036987,0.17426267266273499
